eventID,year,month,day,LatReloc,LonReloc,depthReloc,mag,LatCat,LonCat,depthCat
texnet2021jecg,2021,5,11,31.63876,-104.22736,6.261,2.23,31.64202,-104.21864,7.494
texnet2021jedh,2021,5,11,31.72611,-104.55965,7.422,1.65,31.72898,-104.56076,8.317
texnet2021jedm,2021,5,11,31.9806,-104.028,7.556,1.77,31.97171,-104.02036,7.931
texnet2021jeqa,2021,5,11,31.63448,-104.22395,8.277,1.59,31.63835,-104.21646,6.98
texnet2021jeqk,2021,5,11,31.68188,-104.41581,6.071,2.09,31.67581,-104.41268,7.288
texnet2021jesq,2021,5,11,31.48694,-103.95741,4.355,1.45,31.48868,-103.95216,4.923
texnet2021jetv,2021,5,11,31.64081,-104.23042,4.808,1.53,31.63738,-104.22614,6.157
texnet2021jexa,2021,5,11,31.68115,-104.42309,7.026,2.55,31.68223,-104.41489,6.466
texnet2021jeyh,2021,5,11,31.5612,-104.16503,7.616,1.64,31.56322,-104.16754,7.803
texnet2021jfah,2021,5,11,31.63838,-104.22167,6.286,1.71,31.64247,-104.21918,7.648
texnet2021jfcb,2021,5,11,31.67703,-104.40922,6.32,2.23,31.67954,-104.4041,6.157
texnet2021jfep,2021,5,11,31.63352,-104.22154,8.129,1.59,31.63654,-104.21107,6.363
texnet2021jfja,2021,5,12,31.66399,-104.48244,6.749,1.42,31.66152,-104.48575,7.288
texnet2021jfud,2021,5,12,31.66423,-104.4876,6.973,1.47,31.66339,-104.48146,7.905
texnet2021jfzh,2021,5,12,31.66426,-104.45894,6.503,1.41,31.65987,-104.45882,6.26
texnet2021jgcf,2021,5,12,31.74866,-103.90674,7.528,2.22,31.74871,-103.90665,7.674
texnet2021jgfz,2021,5,12,31.74876,-103.90656,7.512,2.28,31.74871,-103.90665,7.366
texnet2021jgnd,2021,5,12,31.59779,-103.99969,5.769,1.55,31.59422,-104.00208,6.671
texnet2021jgoj,2021,5,12,31.66357,-104.45265,6.618,1.35,31.65896,-104.45774,6.569
texnet2021jgrv,2021,5,12,31.7304,-104.56895,7.071,2.15,31.72885,-104.57691,7.391
texnet2021jhbe,2021,5,12,31.68501,-104.30081,7.631,1.67,31.68663,-104.29756,7.186
texnet2021jhde,2021,5,12,31.68543,-104.30139,7.524,1.89,31.69027,-104.30297,7.288
texnet2021jhdt,2021,5,12,31.48796,-103.96157,5.501,2.19,31.48751,-103.95833,4.281
texnet2021jhfd,2021,5,13,31.72614,-104.55862,7.131,2.33,31.7259,-104.60166,4.306
texnet2021jhgz,2021,5,13,31.68595,-104.30123,7.479,1.72,31.69213,-104.30083,7.597
texnet2021jhoa,2021,5,13,31.60681,-104.51101,7.733,1.6,31.60888,-104.51858,8.522
texnet2021jhpa,2021,5,13,31.66274,-104.465,6.852,1.49,31.65985,-104.46098,6.363
texnet2021jhqc,2021,5,13,31.66412,-104.48737,6.919,2.09,31.66611,-104.48687,6.774
texnet2021jhrg,2021,5,13,31.66143,-104.31722,6.372,1.88,31.66264,-104.31352,6.774
texnet2021jhuu,2021,5,13,31.61544,-104.10818,7.133,1.51,31.61404,-104.10762,7.597
texnet2021jibd,2021,5,13,31.72876,-104.55483,6.664,1.79,31.73084,-104.55754,7.288
texnet2021jiic,2021,5,13,31.61525,-104.11491,7.649,1.89,31.61674,-104.12055,7.803
texnet2021jire,2021,5,13,31.56201,-104.16835,7.676,1.9,31.56513,-104.15142,8.625
texnet2021jjcp,2021,5,14,31.69748,-104.13419,6.703,1.65,31.69757,-104.13503,7.494
texnet2021jjea,2021,5,14,31.56207,-104.16823,7.536,1.44,31.55861,-104.16859,7.288
texnet2021jjgq,2021,5,14,31.69812,-104.14718,7.582,1.59,31.69888,-104.14958,7.546
texnet2021jjle,2021,5,14,31.56547,-104.15948,6.234,2.1,31.56164,-104.16081,6.183
texnet2021jjuw,2021,5,14,31.61001,-104.10226,7.285,1.51,31.60578,-104.10434,7.391
texnet2021jkbe,2021,5,14,31.71688,-104.27191,6.843,1.73,31.71712,-104.2698,7.597
texnet2021jkcz,2021,5,14,31.48412,-103.94464,4.689,1.53,31.4887,-103.94464,5.849
texnet2021jkfo,2021,5,14,31.63955,-104.22081,6.451,1.56,31.6402,-104.21432,7.905
texnet2021jkhb,2021,5,14,31.6368,-104.22002,6.417,1.93,31.64204,-104.21433,6.877
texnet2021jkpk,2021,5,14,31.72161,-104.54933,6.693,2.67,31.72257,-104.55745,6.774
texnet2021jkrs,2021,5,14,31.63644,-104.22025,6.458,1.53,31.62638,-104.22068,6.157
texnet2021jlgn,2021,5,15,31.63523,-104.21742,6.559,1.48,31.62821,-104.22285,6.363
texnet2021jlir,2021,5,15,31.72462,-104.55914,7.329,1.63,31.72254,-104.56069,7.391
texnet2021jliy,2021,5,15,31.63551,-104.21769,6.588,1.81,31.6393,-104.21109,6.774
texnet2021jlsr,2021,5,15,31.48191,-103.93805,4.772,2.5,31.48205,-103.94058,4.229
texnet2021jlss,2021,5,15,31.48191,-103.9365,4.515,2.28,31.47792,-103.93841,4.435
texnet2021jlsu,2021,5,15,31.72239,-104.55168,6.588,1.85,31.72258,-104.55638,7.288
texnet2021jmcn,2021,5,15,31.68479,-104.29653,7.674,1.66,31.68756,-104.29541,8.111
texnet2021jmdi,2021,5,15,31.67321,-104.41579,8.114,1.48,31.68503,-104.40846,7.288
texnet2021jmhc,2021,5,15,31.48251,-103.94673,6.178,1.64,31.48342,-103.94166,5.257
texnet2021jmhe,2021,5,15,31.62713,-104.38657,6.674,1.74,31.62542,-104.38639,6.157
texnet2021jmnm,2021,5,15,31.72633,-104.55968,7.072,1.48,31.7244,-104.55855,8.111
texnet2021jmpa,2021,5,15,31.72614,-104.55921,7.115,2.39,31.72429,-104.57255,6.363
texnet2021jmqj,2021,5,15,31.66247,-104.3452,6.761,1.73,31.66575,-104.33131,6.826
texnet2021jmwc,2021,5,16,31.72139,-104.55119,6.72,1.88,31.72261,-104.55207,7.288
texnet2021jnka,2021,5,16,31.64164,-104.21754,7.121,1.64,31.6365,-104.2186,6.466
texnet2021jnnf,2021,5,16,31.6127,-104.10143,7.084,1.46,31.60976,-104.08742,6.646
texnet2021jntr,2021,5,16,31.65001,-104.29846,6.576,1.96,31.65326,-104.30564,7.006
texnet2021jnux,2021,5,16,31.67563,-104.40399,6.468,1.58,31.68414,-104.40306,7.391
texnet2021joby,2021,5,16,31.6272,-104.38617,6.713,1.73,31.62544,-104.38316,6.157
texnet2021jobz,2021,5,16,31.62686,-104.38631,6.705,1.58,31.62174,-104.38744,7.391
texnet2021joig,2021,5,16,31.62787,-104.21252,6.903,1.5,31.62642,-104.21315,7.083
texnet2021jopv,2021,5,17,31.61145,-104.11091,7.313,1.89,31.61146,-104.11863,7.006
texnet2021josu,2021,5,17,31.68008,-104.40966,7.11,1.62,31.68506,-104.40307,6.877
texnet2021jpbr,2021,5,17,31.66346,-104.48873,7.029,1.69,31.66145,-104.49544,7.288
texnet2021jpfk,2021,5,17,31.7207,-104.54222,7.288,1.51,31.72261,-104.55207,6.98
texnet2021jpjk,2021,5,17,31.61543,-104.1176,7.606,1.68,31.61489,-104.12376,7.288
texnet2021jpme,2021,5,17,31.70401,-104.46942,6.483,1.7,31.70579,-104.46465,6.157
texnet2021jpoi,2021,5,17,31.67762,-104.40874,6.34,2.02,31.67763,-104.41485,6.774
texnet2021jqqk,2021,5,18,31.67705,-104.40978,6.325,1.82,31.67951,-104.40841,7.391
texnet2021jqqp,2021,5,18,31.59525,-104.55574,7.564,1.77,31.59248,-104.5609,7.648
texnet2021jrbz,2021,5,18,31.6748,-104.38837,6.666,1.96,31.67322,-104.38682,7.391
texnet2021jrcb,2021,5,18,31.67584,-104.38569,6.053,1.53,31.67597,-104.38792,7.597
texnet2021jrce,2021,5,18,31.67562,-104.38817,6.481,1.56,31.67048,-104.38356,7.391
texnet2021jrqo,2021,5,18,31.68412,-104.29746,7.697,1.69,31.68202,-104.29968,7.288
texnet2021jrzx,2021,5,18,31.67656,-104.39919,5.957,1.57,31.66945,-104.40078,6.98
texnet2021jsdc,2021,5,18,31.6132,-104.10516,7.079,2.03,31.61701,-104.11167,7.52
texnet2021jses,2021,5,19,31.68237,-104.41154,5.863,1.67,31.68178,-104.41327,6.62
texnet2021jsqn,2021,5,19,31.6748,-104.41477,8.014,1.53,31.67861,-104.40624,6.877
texnet2021jtcl,2021,5,19,31.64164,-104.21748,7.028,1.67,31.64202,-104.21864,7.391
texnet2021jtpr,2021,5,19,31.6142,-104.27145,7.027,2.13,31.60978,-104.27301,6.491
texnet2021jtve,2021,5,19,31.58008,-104.01946,7.862,1.83,31.5804,-104.0117,7.391
texnet2021jtxk,2021,5,19,31.51096,-104.00658,7.275,1.73,31.51173,-104.00142,7.52
texnet2021jtyf,2021,5,19,31.51921,-103.6897,6.118,1.93,31.50072,-103.66152,7.648
texnet2021juii,2021,5,20,31.68063,-104.38717,6.864,1.69,31.68695,-104.39555,6.98
texnet2021julx,2021,5,20,31.63631,-104.20977,6.029,1.74,31.64572,-104.21328,6.157
texnet2021jumy,2021,5,20,31.68793,-104.29069,7.302,2.5,31.69405,-104.28577,6.774
texnet2021jvgu,2021,5,20,31.72265,-104.33736,6.864,1.73,31.71676,-104.33227,7.083
texnet2021jvhb,2021,5,20,31.67556,-104.40345,4.384,2.33,31.67861,-104.40624,3.998
texnet2021jvkz,2021,5,20,31.62505,-104.23266,5.886,1.45,31.63279,-104.22611,6.054
texnet2021jvwn,2021,5,21,31.67594,-104.40521,6.562,2.33,31.67584,-104.40837,7.391
texnet2021jvyu,2021,5,21,31.61501,-104.10639,7.024,1.54,31.61174,-104.10707,7.648
texnet2021jwcx,2021,5,21,31.68873,-104.29042,7.257,1.73,31.68853,-104.28573,6.98
texnet2021jwob,2021,5,21,31.59624,-104.55784,7.25,1.61,31.60031,-104.5583,7.803
texnet2021jwvv,2021,5,21,31.67642,-104.38739,6.46,2.72,31.67163,-104.38438,6.132
texnet2021jwzc,2021,5,21,31.55705,-104.12422,7.051,1.58,31.55973,-104.12558,6.774
texnet2021jxbt,2021,5,21,31.59065,-104.20346,7.16,1.91,31.58137,-104.21391,6.671
texnet2021jxet,2021,5,21,31.72303,-104.5423,7.155,2.15,31.72094,-104.52943,6.466
texnet2021jyhl,2021,5,22,31.67744,-104.38962,6.415,2.63,31.66446,-104.39051,6.723
texnet2021jynn,2021,5,22,31.61367,-104.27163,6.729,1.81,31.61992,-104.26879,7.623
texnet2021jzan,2021,5,22,31.49464,-103.98918,6.528,1.96,31.49197,-103.99865,7.417
texnet2021jzcw,2021,5,22,31.6862,-104.37997,6.927,2.78,31.69413,-104.38727,7.366
texnet2021jzdf,2021,5,22,31.72655,-104.56177,6.811,1.33,31.72435,-104.56501,7.288
texnet2021jzdt,2021,5,22,31.65785,-104.33997,6.85,1.7,31.65242,-104.33173,6.466
texnet2021jzej,2021,5,22,31.61496,-104.10923,7.095,1.73,31.61539,-104.11355,7.648
texnet2021jzkj,2021,5,22,31.67772,-104.39034,6.62,1.75,31.68374,-104.39391,6.62
texnet2021jzmb,2021,5,23,31.67732,-104.41247,6.382,2.91,31.67604,-104.41241,6.389
texnet2021jznr,2021,5,23,31.39627,-103.52726,3.587,1.85,31.38552,-103.53059,1.311
texnet2021jzpb,2021,5,23,31.67798,-104.41148,6.098,1.77,31.68774,-104.41602,7.083
texnet2021jzsp,2021,5,23,31.67444,-104.41765,7.434,1.49,31.663,-104.40287,7.186
texnet2021kacl,2021,5,23,31.52087,-103.69172,6.071,1.55,31.53331,-103.70294,7.7
texnet2021kamj,2021,5,23,31.66336,-104.49802,7.698,1.46,31.66052,-104.49651,8.42
texnet2021karq,2021,5,23,31.60988,-104.10175,7.38,2.22,31.61596,-104.08826,7.391
texnet2021karu,2021,5,23,31.65694,-104.34334,6.628,1.8,31.65469,-104.33552,6.414
texnet2021kayp,2021,5,23,31.67508,-104.37752,6.659,1.93,31.67306,-104.37632,7.366
texnet2021kbca,2021,5,23,31.58008,-104.01976,7.847,1.56,31.58636,-104.01657,7.443
texnet2021kbhy,2021,5,24,31.62696,-104.38387,6.714,1.93,31.62729,-104.3821,6.671
texnet2021kbjg,2021,5,24,31.67544,-104.40512,6.671,1.74,31.67791,-104.40758,7.211
texnet2021kbpw,2021,5,24,31.63513,-104.20931,6.322,2.67,31.63541,-104.20702,6.08
texnet2021kbsf,2021,5,24,31.61055,-104.28692,6.844,1.9,31.60949,-104.28512,6.157
texnet2021kbvd,2021,5,24,31.61155,-104.10065,7.197,1.13,31.61225,-104.09577,6.363
texnet2021kbvt,2021,5,24,31.58783,-104.21111,6.819,1.57,31.5952,-104.20648,6.054
texnet2021kbxq,2021,5,24,31.63675,-104.21146,6.404,0.71,31.62639,-104.21853,6.157
texnet2021kcde,2021,5,24,31.62698,-104.38743,6.639,1.73,31.63162,-104.38833,7.006
texnet2021kcdk,2021,5,24,31.62108,-104.35669,6.724,1.89,31.62512,-104.3611,6.62
texnet2021kcgq,2021,5,24,31.65271,-104.31355,6.456,1.55,31.6507,-104.31127,6.671
texnet2021kcii,2021,5,24,31.58069,-104.02039,7.83,2.1,31.58243,-104.02381,7.725
texnet2021kcis,2021,5,24,31.58052,-104.02078,7.818,1.88,31.58659,-104.01469,6.749
texnet2021kcjh,2021,5,24,31.59209,-104.24946,6.314,2.09,31.58112,-104.26231,6.877
texnet2021kcop,2021,5,24,31.59268,-104.24963,6.288,1.58,31.58393,-104.25265,6.671
texnet2021kcvd,2021,5,24,31.71101,-104.57401,5.881,1.54,31.70444,-104.58365,5.797
texnet2021kdhg,2021,5,25,31.67437,-104.3848,5.733,1.74,31.67048,-104.38464,7.186
texnet2021kdta,2021,5,25,31.58014,-104.01928,7.881,1.6,31.5859,-104.0171,7.391
texnet2021kebq,2021,5,25,31.65025,-104.49866,6.214,1.79,31.65225,-104.49642,6.26
texnet2021keuu,2021,5,25,31.73247,-103.94087,7.849,1.6,31.72862,-103.94024,7.905
texnet2021kevg,2021,5,25,31.60902,-104.25851,6.026,1.49,31.61422,-104.26041,6.569
texnet2021kexi,2021,5,25,31.609,-104.25819,5.976,1.67,31.62064,-104.26261,6.877
texnet2021kfbu,2021,5,26,31.66973,-104.36829,6.543,1.48,31.66002,-104.36571,7.237
texnet2021kfbz,2021,5,26,31.6695,-104.37075,7.348,2.14,31.67949,-104.37637,6.132
texnet2021kfrw,2021,5,26,31.67434,-104.39543,6.743,1.64,31.66399,-104.39212,7.288
texnet2021kfvp,2021,5,26,31.691,-104.3776,6.141,2.64,31.71341,-104.39121,6.132
texnet2021kgbj,2021,5,26,31.67174,-104.38313,6.259,1.79,31.68055,-104.39011,7.288
texnet2021kgnv,2021,5,26,31.69019,-104.3774,6.044,1.93,31.70651,-104.39115,6.697
texnet2021kgpc,2021,5,26,31.66608,-104.36578,6.617,1.7,31.65682,-104.36299,8.214
texnet2021kgrb,2021,5,26,31.59491,-104.20804,6.322,1.61,31.59334,-104.20969,6.26
texnet2021kgug,2021,5,27,31.67162,-104.38877,6.385,1.79,31.66676,-104.39106,8.214
texnet2021kgvd,2021,5,27,31.66359,-104.45399,6.692,1.5,31.66633,-104.45458,6.157
texnet2021khbf,2021,5,27,31.62274,-104.27222,6.357,2.03,31.62424,-104.2777,6.98
texnet2021khqv,2021,5,27,31.6029,-104.52047,7.472,1.55,31.59874,-104.52278,8.42
texnet2021khrn,2021,5,27,31.72625,-104.56009,7.008,2.11,31.72533,-104.55641,6.671
texnet2021kidl,2021,5,27,31.56244,-104.16975,7.363,1.63,31.56505,-104.16863,8.214
texnet2021kiem,2021,5,27,31.61311,-104.09899,6.959,1.55,31.6104,-104.09899,7.391
texnet2021kiew,2021,5,27,31.67411,-104.38135,6.558,1.48,31.68424,-104.38907,6.157
texnet2021kimb,2021,5,27,31.61385,-104.10034,6.902,1.52,31.60693,-104.10408,7.674
texnet2021kimg,2021,5,27,31.59311,-104.20592,6.912,1.63,31.59611,-104.20756,6.877
texnet2021kipk,2021,5,28,31.68939,-104.37926,6.062,1.84,31.69412,-104.38835,6.234
texnet2021kisp,2021,5,28,31.64668,-104.22918,6.86,1.78,31.64476,-104.22189,6.569
texnet2021kivj,2021,5,28,31.71324,-104.00361,7.98,1.54,31.71764,-103.99648,8.805
texnet2021kjan,2021,5,28,31.68021,-104.3962,6.19,1.68,31.66767,-104.39215,6.157
texnet2021kjej,2021,5,28,31.66354,-104.49968,7.775,1.43,31.66746,-104.48958,7.957
texnet2021kjer,2021,5,28,31.66378,-104.49967,7.717,1.53,31.66419,-104.49762,7.905
texnet2021kjeu,2021,5,28,31.24857,-103.55744,5.559,1.52,31.25695,-103.54577,3.664
texnet2021kjrp,2021,5,28,31.6153,-104.10654,7.12,1.86,31.61382,-104.10627,7.623
texnet2021kjtz,2021,5,28,31.71799,-104.49979,6.563,1.52,31.71936,-104.49494,6.466
texnet2021kkdm,2021,5,28,31.67432,-104.38342,6.813,2.2,31.67415,-104.38467,6.774
texnet2021kkgo,2021,5,28,31.61141,-104.1056,7.374,1.99,31.6152,-104.10467,7.314
texnet2021kkjb,2021,5,28,31.67528,-104.41912,7.188,1.51,31.6703,-104.41155,7.803
texnet2021kklm,2021,5,29,31.67244,-104.39568,7.122,1.94,31.66811,-104.39484,7.957
texnet2021kkmd,2021,5,29,31.62225,-104.27248,6.317,1.55,31.6307,-104.27237,6.157
texnet2021kkog,2021,5,29,31.25187,-103.56213,5.544,2.11,31.26131,-103.54603,4.512
texnet2021kkrj,2021,5,29,31.6732,-104.39662,6.933,1.74,31.66033,-104.38993,7.597
texnet2021klid,2021,5,29,31.60202,-104.24915,6.471,1.8,31.60417,-104.2485,6.26
texnet2021klik,2021,5,29,31.60188,-104.24906,6.5,1.67,31.6005,-104.24847,6.157
texnet2021kllp,2021,5,29,31.7227,-104.54258,7.162,1.5,31.72177,-104.54237,8.214
texnet2021klpw,2021,5,29,31.71105,-104.57408,5.951,1.95,31.70861,-104.57992,6.363
texnet2021klqv,2021,5,29,31.71091,-104.57387,6.003,1.37,31.70682,-104.57344,6.671
texnet2021klyd,2021,5,29,31.60188,-104.24742,6.434,2,31.60328,-104.24419,7.083
texnet2021kmda,2021,5,29,31.60309,-104.24661,6.291,1.82,31.60141,-104.24955,6.157
texnet2021kmdm,2021,5,29,31.60286,-104.24877,6.444,2.34,31.60694,-104.24636,6.774
texnet2021kmed,2021,5,29,31.60314,-104.24861,5.608,1.54,31.60465,-104.24581,6.106
texnet2021kmga,2021,5,30,31.59482,-104.20597,6.901,1.58,31.58597,-104.21287,7.288
texnet2021kmha,2021,5,30,31.60313,-104.24715,6.472,1.9,31.60142,-104.2474,6.569
texnet2021kmhj,2021,5,30,31.60358,-104.24733,6.403,2.79,31.60694,-104.24744,6.98
texnet2021kmin,2021,5,30,31.67385,-104.39473,6.669,1.36,31.66401,-104.38996,8.008
texnet2021kmqb,2021,5,30,31.60925,-104.10183,7.411,1.49,31.60945,-104.10544,7.7
texnet2021kmts,2021,5,30,31.64657,-104.23273,6.749,1.7,31.6512,-104.22086,6.363
texnet2021kmww,2021,5,30,31.66602,-104.48129,6.761,1.74,31.66984,-104.4783,6.877
texnet2021knhv,2021,5,30,31.67547,-104.3883,6.561,2.26,31.6796,-104.39549,7.186
texnet2021kniw,2021,5,30,31.58013,-104.01657,8.179,1.82,31.58014,-104.02111,9.062
texnet2021knlj,2021,5,30,31.60368,-104.25498,6.428,2.23,31.60322,-104.25494,6.774
texnet2021knpj,2021,5,30,31.67288,-104.38883,6.935,1.37,31.66312,-104.38565,7.391
texnet2021knsc,2021,5,30,31.6703,-104.39148,7.566,1.73,31.65714,-104.38613,7.957
texnet2021knzu,2021,5,30,31.71069,-104.57429,6.043,1.69,31.71138,-104.5778,6.877
texnet2021koal,2021,5,30,31.61036,-104.10878,7.263,1.45,31.6076,-104.10973,8.728
texnet2021koci,2021,5,31,31.66552,-104.37158,7.125,1.99,31.66506,-104.36844,7.288
texnet2021kodd,2021,5,31,31.61401,-104.102,6.978,1.65,31.61221,-104.10438,7.597
texnet2021koef,2021,5,31,31.66003,-104.35989,6.952,1.7,31.65593,-104.35867,7.083
texnet2021kopt,2021,5,31,31.55914,-104.14685,7.124,1.77,31.55685,-104.15245,7.186
texnet2021kpak,2021,5,31,31.61545,-104.10585,7.14,1.55,31.61405,-104.10547,7.803
texnet2021kphn,2021,5,31,31.67646,-104.40978,6.49,1.89,31.67032,-104.40832,7.391
texnet2021kpkj,2021,5,31,31.72727,-104.56329,6.789,1.58,31.72523,-104.57041,6.671
texnet2021kppw,2021,5,31,31.67514,-104.39971,5.628,1.68,31.68136,-104.40735,6.774
texnet2021kprk,2021,5,31,31.60294,-104.50845,8.554,1.69,31.60765,-104.49867,8.06
texnet2021kpuu,2021,5,31,31.67222,-104.38453,8.01,1.58,31.66867,-104.37924,6.157
texnet2021kqct,2021,6,1,31.72802,-104.56341,6.666,1.84,31.72702,-104.57582,6.671
texnet2021kqgg,2021,6,1,31.59693,-103.99974,7.675,1.81,31.59861,-103.99538,7.725
texnet2021kqjo,2021,6,1,31.59317,-104.20183,6.613,1.61,31.59706,-104.20111,6.774
texnet2021kqkb,2021,6,1,31.59307,-104.20244,6.663,2.03,31.59525,-104.19572,7.391
texnet2021kqkh,2021,6,1,31.72755,-104.56321,6.714,1.46,31.72525,-104.56718,7.391
texnet2021kqla,2021,6,1,31.60109,-104.24874,6.522,1.63,31.5913,-104.24948,6.774
texnet2021kqmp,2021,6,1,31.67746,-104.41366,6.357,2.28,31.6712,-104.41479,6.671
texnet2021kqpk,2021,6,1,31.67557,-104.38272,6.346,1.96,31.67715,-104.38281,6.183
texnet2021kqrd,2021,6,1,31.65152,-104.29334,7.918,1.63,31.64806,-104.29187,6.157
texnet2021kqrw,2021,6,1,31.67485,-104.38322,6.816,2.04,31.67645,-104.38523,7.237
texnet2021kqzw,2021,6,1,31.29975,-103.61875,5.835,1.84,31.2983,-103.61064,3.561
texnet2021krab,2021,6,1,31.596,-103.99889,7.599,2.12,31.59906,-103.99753,7.263
texnet2021kriq,2021,6,1,31.59673,-104.00045,7.789,1.7,31.59676,-103.9986,8.034
texnet2021krju,2021,6,1,31.5111,-104.00799,7.401,1.73,31.51308,-104.00842,7.983
texnet2021krny,2021,6,1,31.67532,-104.40346,6.481,1.7,31.67587,-104.40407,6.157
texnet2021ksbs,2021,6,2,31.61232,-104.10464,7.174,1.57,31.61013,-104.1084,7.263
texnet2021ksjn,2021,6,2,31.54328,-104.15422,6.674,1.93,31.54027,-104.15987,6.466
texnet2021kskt,2021,6,2,31.69748,-104.14395,7.337,2.29,31.69797,-104.14634,7.443
texnet2021ksld,2021,6,2,31.59183,-104.2014,6.877,1.74,31.58876,-104.20751,6.26
texnet2021ksps,2021,6,2,31.59229,-104.20219,6.726,1.79,31.58788,-104.19997,7.083
texnet2021kszc,2021,6,2,31.6901,-104.29838,6.752,1.57,31.69308,-104.29438,8.522
texnet2021ktea,2021,6,2,31.6116,-104.10884,7.041,1.67,31.61315,-104.10116,8.522
texnet2021ktfb,2021,6,2,31.65001,-104.30461,6.426,1.58,31.65165,-104.30589,6.671
texnet2021ktuj,2021,6,3,31.61224,-104.10937,7.895,1.7,31.61036,-104.10867,8.728
texnet2021ktuw,2021,6,3,31.61497,-104.26207,7.102,1.98,31.61467,-104.26202,6.826
texnet2021kujq,2021,6,3,31.66236,-104.36623,7.518,1.66,31.67149,-104.36957,7.391
texnet2021kumz,2021,6,3,31.67633,-104.36823,5.199,1.57,31.67054,-104.37387,7.083
texnet2021kunw,2021,6,3,31.67466,-104.37047,5.554,2,31.66226,-104.37595,6.054
texnet2021kuwd,2021,6,3,31.65052,-104.55313,6.917,1.6,31.65458,-104.5535,7.494
texnet2021kvqq,2021,6,4,31.67898,-104.40107,6.194,1.54,31.66857,-104.39539,6.466
texnet2021kvyu,2021,6,4,31.66763,-104.37422,7.16,1.84,31.66595,-104.37383,6.671
texnet2021kvzu,2021,6,4,31.64611,-104.19297,7.301,1.91,31.64857,-104.19393,7.288
texnet2021kwaa,2021,6,4,31.69762,-104.14144,7.073,1.44,31.69661,-104.14364,6.98
texnet2021kwaj,2021,6,4,31.63837,-104.22001,6.499,1.32,31.64389,-104.21112,6.774
texnet2021kwav,2021,6,4,31.76708,-103.82168,6.546,1.21,31.77627,-103.81271,6.209
texnet2021kwcw,2021,6,4,31.66474,-104.48734,6.27,2.16,31.66427,-104.48685,6.157
texnet2021kwkn,2021,6,4,31.66457,-104.48916,6.305,1.42,31.66424,-104.49116,6.774
texnet2021kwkt,2021,6,4,31.66532,-104.48892,6.096,1.69,31.66883,-104.49121,6.157
texnet2021kwmw,2021,6,4,31.6716,-104.38503,7.034,1.97,31.6714,-104.38357,7.391
texnet2021kwna,2021,6,4,31.67211,-104.38476,6.858,1.91,31.66957,-104.38248,6.466
texnet2021kwpm,2021,6,4,31.66527,-104.49022,6.219,2.36,31.6725,-104.49232,6.157
texnet2021kwqc,2021,6,4,31.61596,-104.1087,7.056,1.66,31.61494,-104.11085,7.288
texnet2021kwtu,2021,6,4,31.61097,-104.42172,6.778,1.75,31.60955,-104.42498,7.905
texnet2021kwus,2021,6,4,31.62589,-104.13359,6.747,1.82,31.62773,-104.12922,7.905
texnet2021kxai,2021,6,4,31.68643,-104.29848,9.226,1.63,31.68113,-104.29536,7.597
texnet2021kxqc,2021,6,5,31.4899,-103.96427,4.744,1.95,31.48518,-103.96799,4.898
texnet2021kxze,2021,6,5,31.72435,-104.56282,6.713,1.6,31.7243,-104.57148,6.98
texnet2021kykw,2021,6,5,31.69884,-104.14625,7.25,1.56,31.68646,-104.15112,6.157
texnet2021kymb,2021,6,5,31.62602,-104.13317,6.773,1.56,31.62678,-104.13782,6.877
texnet2021kynj,2021,6,5,31.68431,-104.29251,7.103,1.58,31.68573,-104.29325,7.288
texnet2021kyqh,2021,6,5,31.62641,-104.13275,6.553,1.41,31.6185,-104.13885,6.774
texnet2021kzbb,2021,6,6,31.71865,-104.50017,6.461,1.94,31.72575,-104.50039,6.671
texnet2021kzdu,2021,6,6,31.6767,-104.40686,6.43,1.88,31.67217,-104.40726,6.877
texnet2021kzez,2021,6,6,31.61606,-104.09966,6.645,1.53,31.61774,-104.10119,7.083
texnet2021kzof,2021,6,6,31.17131,-103.49014,4.318,1.68,31.18041,-103.48928,4.718
texnet2021kzsf,2021,6,6,31.67584,-104.40598,6.491,1.8,31.66942,-104.40508,6.363
texnet2021lasv,2021,6,6,31.68314,-104.29382,8.429,1.38,31.68849,-104.29434,7.391
texnet2021lata,2021,6,6,31.48812,-103.9636,5.216,1.48,31.49601,-103.95756,5.952
texnet2021lauv,2021,6,6,31.67723,-104.41283,6.381,2.57,31.67212,-104.41372,6.774
texnet2021lbfh,2021,6,7,31.66208,-104.34557,5.754,2.17,31.66067,-104.33611,6.157
texnet2021lbir,2021,6,7,31.61555,-104.33749,6.682,1.5,31.61473,-104.33142,6.157
texnet2021lbji,2021,6,7,31.66558,-104.3722,7.256,1.57,31.66412,-104.37274,6.671
texnet2021lblq,2021,6,7,31.61546,-104.33697,6.996,1.63,31.61566,-104.33035,6.157
texnet2021lbrs,2021,6,7,31.67643,-104.40831,6.466,1.72,31.67444,-104.41105,7.031
texnet2021lcxg,2021,6,8,31.6745,-104.37953,6.702,1.57,31.67413,-104.3879,7.597
texnet2021ldem,2021,6,8,31.96283,-103.79449,6.7,2.12,31.9668,-103.79568,7.52
texnet2021ldeo,2021,6,8,31.65322,-104.55489,6.573,2.15,31.65008,-104.54053,7.391
texnet2021ldex,2021,6,8,31.65251,-104.55815,6.575,2.73,31.64918,-104.53837,6.157
texnet2021ldmd,2021,6,8,31.65585,-104.33758,6.94,1.65,31.67173,-104.32974,7.288
