UIC,API,inj_date,vol_bbls,cmpl_top,cmpl_bot,UIC_type,wtd_ft,slon,slat
000119218,47537995,2024-09-15,19756,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-15,472,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-15,6658,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-15,4873,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-15,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-15,783,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-16,19888,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-16,324,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-16,5437,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-16,3903,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-16,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-16,1020,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-17,19711,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-17,638,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-17,3562,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-17,3615,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-17,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-17,233,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-18,19534,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-18,215,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-18,4980,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-18,2759,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-18,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-18,1120,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-19,19363,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-19,680,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-19,3282,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-19,454,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-19,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-19,634,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-20,19895,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-20,977,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-20,5313,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-20,516,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-20,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-20,2418,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-21,19742,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-21,344,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-21,3547,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-21,576,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-21,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-21,2338,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-22,19517,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-22,642,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-22,4301,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-22,424,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-22,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-22,2207,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-23,19583,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-23,622,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-23,4453,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-23,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-23,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-23,2274,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-24,19705,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-24,725,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-24,3373,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-24,452,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-24,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-24,1921,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-25,19599,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-25,828,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-25,2672,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-25,427,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-25,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-25,568,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-26,19769,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-26,567,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-26,6073,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-26,1344,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-26,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-26,2127,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-27,19685,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-27,408,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-27,6503,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-27,5095,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-27,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-27,1630,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-28,19605,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-28,790,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-28,9057,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-28,5434,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-28,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-28,1066,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-29,19693,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-29,301,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-29,8620,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-29,3736,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-29,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-29,327,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-09-30,19435,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-09-30,658,6522,6576,1,6775,-103.24690317,31.37105298
000116564,47537526,2024-09-30,4021,5152,6888,2,7190,-103.224701,31.421739
000119166,47537869,2024-09-30,2202,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-09-30,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-09-30,245,5522,6562,2,6625,-103.19653247,31.4453813
000119218,47537995,2024-10-01,16005,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-01,658,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-01,2202,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-01,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-01,245,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-01,4021,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-02,12620,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-02,360,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-02,901,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-02,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-02,243,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-02,3257,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-03,16150,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-03,705,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-03,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-03,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-03,282,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-03,2988,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-04,12625,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-04,385,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-04,1953,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-04,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-04,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-04,4613,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-05,13702,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-05,1021,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-05,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-05,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-05,221,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-05,1041,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-06,9789,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-06,378,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-06,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-06,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-06,15,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-06,1267,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-07,10050,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-07,1004,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-07,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-07,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-07,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-07,461,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-08,14098,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-08,387,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-08,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-08,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-08,221,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-08,1850,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-09,15712,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-09,649,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-09,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-09,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-09,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-09,500,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-10,15477,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-10,777,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-10,405,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-10,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-10,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-10,483,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-11,16346,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-11,328,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-11,0,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-11,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-11,246,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-11,811,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-12,12579,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-12,1162,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-12,444,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-12,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-12,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-12,728,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-13,15124,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-13,596,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-13,2624,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-13,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-13,458,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-13,7018,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-14,12024,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-14,367,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-14,3710,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-14,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-14,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-14,7603,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-15,14210,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-15,1007,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-15,4135,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-15,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-15,295,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-15,7562,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-16,14054,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-16,880,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-16,4639,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-16,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-16,1511,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-16,8340,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-17,16661,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-17,304,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-17,4521,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-17,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-17,898,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-17,8215,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-18,14918,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-18,606,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-18,4117,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-18,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-18,377,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-18,9152,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-19,9950,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-19,416,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-19,7296,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-19,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-19,269,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-19,8657,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-20,10795,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-20,533,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-20,3531,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-20,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-20,485,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-20,8664,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-21,9461,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-21,415,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-21,4668,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-21,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-21,265,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-21,8344,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-22,9178,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-22,763,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-22,3169,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-22,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-22,37,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-22,8559,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-23,12391,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-23,412,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-23,4433,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-23,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-23,933,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-23,8659,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-24,12368,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-24,1323,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-24,5545,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-24,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-24,1164,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-24,8887,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-25,10981,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-25,359,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-25,5644,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-25,0,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-25,1080,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-25,9156,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-26,7807,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-26,332,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-26,4401,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-26,2411,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-26,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-26,8201,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-27,3057,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-27,295,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-27,2607,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-27,4336,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-27,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-27,7576,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-28,4901,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-28,319,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-28,1937,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-28,4401,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-28,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-28,7305,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-29,6825,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-29,367,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-29,2809,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-29,3666,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-29,523,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-29,4592,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-30,3661,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-30,368,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-30,1909,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-30,3250,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-30,295,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-30,5803,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-10-31,5451,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-10-31,954,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-10-31,2665,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-10-31,1846,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-10-31,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-10-31,8205,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-01,2320,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-01,75,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-01,2303,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-01,4821,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-01,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-01,6872,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-02,2931,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-02,1523,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-02,1828,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-02,1958,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-02,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-02,7846,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-03,1941,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-03,438,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-03,2001,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-03,970,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-03,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-03,7908,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-04,1525,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-04,411,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-04,2870,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-04,705,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-04,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-04,7560,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-05,5961,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-05,532,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-05,3069,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-05,1297,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-05,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-05,7681,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-06,5681,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-06,440,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-06,2597,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-06,6256,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-06,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-06,7939,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-07,4751,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-07,328,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-07,2826,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-07,9021,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-07,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-07,7590,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-08,3621,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-08,621,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-08,2674,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-08,6285,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-08,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-08,7491,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-09,2000,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-09,353,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-09,3030,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-09,3133,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-09,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-09,8155,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-10,856,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-10,802,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-10,2647,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-10,5704,5707,7937,2,8225,-103.216496,31.375638
000106115,47536206,2024-11-10,0,5522,6562,2,6625,-103.19653247,31.4453813
000116564,47537526,2024-11-10,6679,5152,6888,2,7190,-103.224701,31.421739
000119218,47537995,2024-11-11,4332,5233,8000,2,8000,-103.375037,31.511811
000105860,38933540,2024-11-11,523,6522,6576,1,6775,-103.24690317,31.37105298
000119166,47537869,2024-11-11,3112,5100,6996,2,7171,-103.211394,31.430698
000116731,38937535,2024-11-11,1765,5707,7937,2,8225,-103.216496,31.375638
